"scn","year","variable","description","unit","value","met"
"harvest_65_1day_above",1973,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.276022068983651,"met6"
"harvest_65_1day_above",1974,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.255481745524078,"met6"
"harvest_65_1day_above",1975,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.247559433616865,"met6"
"harvest_65_1day_above",1976,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.318538145483086,"met6"
"harvest_65_1day_above",1977,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.325422869750603,"met6"
"harvest_65_1day_above",1978,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.29570488590349,"met6"
"harvest_65_1day_above",1979,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.221790348211824,"met6"
"harvest_65_1day_above",1980,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.159475206732295,"met6"
"harvest_65_1day_above",1981,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.23356891519307,"met6"
"harvest_65_1day_above",1982,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.283853363636661,"met6"
"harvest_65_1day_above",1983,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.261666160612684,"met6"
"harvest_65_1day_above",1984,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.251647026208262,"met6"
"harvest_65_1day_above",1985,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.328456174293087,"met6"
"harvest_65_1day_above",1986,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.334673949232119,"met6"
"harvest_65_1day_above",1987,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.290314762886044,"met6"
"harvest_65_1day_above",1988,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.147805773289839,"met6"
"harvest_65_1day_above",1989,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.13586459651334,"met6"
"harvest_65_1day_above",1990,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.170040861504994,"met6"
"harvest_65_1day_above",1991,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.168183305283367,"met6"
"harvest_65_1day_above",1992,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.211754946028904,"met6"
"harvest_65_1day_above",1993,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.291418848738638,"met6"
"harvest_65_1day_above",1994,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.260168278265928,"met6"
"harvest_65_1day_above",1995,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.260424279319702,"met6"
"harvest_65_1day_above",1996,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.208756203373013,"met6"
"harvest_65_1day_above",1997,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.260172901694857,"met6"
"harvest_65_1day_above",1998,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.366030862232156,"met6"
"harvest_65_1day_above",1999,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.321508824932043,"met6"
"harvest_65_1day_above",2000,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.333712206113972,"met6"
"harvest_65_1day_above",2001,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.374452588111115,"met6"
"harvest_65_1day_above",2002,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.269118712637511,"met6"
"harvest_65_1day_above",2003,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.157913400269115,"met6"
"harvest_65_1day_above",2004,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.234766678438216,"met6"
"harvest_65_1day_above",2005,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.357923918542379,"met6"
"harvest_65_1day_above",2006,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.418732565392429,"met6"
"harvest_65_1day_above",2007,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.409789473963,"met6"
"harvest_65_1day_above",2008,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.407000945895198,"met6"
"harvest_65_1day_above",2009,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.381772498875346,"met6"
"harvest_65_1day_above",2010,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.455483968487282,"met6"
"harvest_65_1day_above",2011,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.453331070796335,"met6"
"harvest_65_1day_above",2012,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.463504960019631,"met6"
"harvest_65_1day_above",2013,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.467523033126109,"met6"
"harvest_65_1day_above",2014,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.476961622478432,"met6"
"harvest_65_1day_above",2015,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.483788211242378,"met6"
"harvest_65_1day_above",2016,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.49317355705196,"met6"
"harvest_65_1day_above",2017,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.496743135384251,"met6"
"harvest_65_1day_above",2018,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.503041983796579,"met6"
"harvest_65_1day_above",2019,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.352665243960986,"met6"
"harvest_65_1day_above",2020,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.37547396876864,"met6"
"harvest_65_1day_above",2021,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.383058252855086,"met6"
"harvest_65_1day_above",2022,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.389728465696498,"met6"
"harvest_65_1day_above",2023,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.39609387920127,"met6"
"harvest_65_1day_above",2024,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.405818013009343,"met6"
"harvest_65_1day_above",2025,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.408930475091433,"met6"
"harvest_65_1day_above",2026,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.415652650396493,"met6"
"harvest_65_1day_above",2027,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.421773947928459,"met6"
"harvest_65_1day_above",2028,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.434021095919305,"met6"
"harvest_65_1day_above",2029,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.437650395991902,"met6"
"harvest_65_1day_above",2030,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.443847203003664,"met6"
"harvest_65_1day_above",2031,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.317755829198671,"met6"
"harvest_65_1day_above",2032,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.365709615600483,"met6"
"harvest_65_1day_above",2033,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.360361008407948,"met6"
"harvest_65_1day_above",2034,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.373717081479639,"met6"
"harvest_65_1day_above",2035,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.340568782724842,"met6"
"harvest_65_1day_above",2036,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.315375927911269,"met6"
"harvest_65_1day_above",2037,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.370576604591695,"met6"
"harvest_65_1day_above",2038,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.364603143094131,"met6"
"harvest_65_1day_above",2039,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.325698711122452,"met6"
"harvest_65_1day_above",2040,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.154128457674932,"met6"
"harvest_65_1day_above",2041,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.20751317437258,"met6"
"harvest_65_1day_above",2042,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.144237235048819,"met6"
"harvest_65_1day_above",2043,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.220495701261482,"met6"
"harvest_65_1day_above",2044,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.267325367848339,"met6"
"harvest_65_1day_above",2045,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.243667673727241,"met6"
"harvest_65_1day_above",2046,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.233584037363515,"met6"
"harvest_65_1day_above",2047,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.297493917468695,"met6"
"harvest_65_1day_above",2048,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.299345743556805,"met6"
"harvest_65_1day_above",1901,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.00419202550741223,"met6"
"harvest_65_1day_above",1902,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.00887527478820023,"met6"
"harvest_65_1day_above",1903,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0173918080011693,"met6"
"harvest_65_1day_above",1904,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0278391764926103,"met6"
"harvest_65_1day_above",1905,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0419796992403766,"met6"
"harvest_65_1day_above",1906,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0664950230469306,"met6"
"harvest_65_1day_above",1907,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0910508272548516,"met6"
"harvest_65_1day_above",1908,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.13466415554285,"met6"
"harvest_65_1day_above",1909,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.15831091782699,"met6"
"harvest_65_1day_above",1910,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.15972261937956,"met6"
"harvest_65_1day_above",1911,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.203692195937037,"met6"
"harvest_65_1day_above",1912,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.234710885211825,"met6"
"harvest_65_1day_above",1913,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.282570364574591,"met6"
"harvest_65_1day_above",1914,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.297267431470876,"met6"
"harvest_65_1day_above",1915,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.303892953942219,"met6"
"harvest_65_1day_above",1916,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.379758773992459,"met6"
"harvest_65_1day_above",1917,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.404700208455324,"met6"
"harvest_65_1day_above",1918,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.473708382497231,"met6"
"harvest_65_1day_above",1919,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.352272338233888,"met6"
"harvest_65_1day_above",1920,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.216328951219718,"met6"
"harvest_65_1day_above",1921,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.106920029347142,"met6"
"harvest_65_1day_above",1922,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.165610651175181,"met6"
"harvest_65_1day_above",1923,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.232327022279302,"met6"
"harvest_65_1day_above",1924,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.211906167988976,"met6"
"harvest_65_1day_above",1925,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.207616827140252,"met6"
"harvest_65_1day_above",1926,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.283216762046019,"met6"
"harvest_65_1day_above",1927,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.301096460471551,"met6"
"harvest_65_1day_above",1928,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.287998935207725,"met6"
"harvest_65_1day_above",1929,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.102353719373544,"met6"
"harvest_65_1day_above",1930,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.17507816820095,"met6"
"harvest_65_1day_above",1931,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0954319117590785,"met6"
"harvest_65_1day_above",1932,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.165731294701497,"met6"
"harvest_65_1day_above",1933,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.238474871963263,"met6"
"harvest_65_1day_above",1934,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.20658423534284,"met6"
"harvest_65_1day_above",1935,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.199286850790183,"met6"
"harvest_65_1day_above",1936,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.281549504647652,"met6"
"harvest_65_1day_above",1937,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.29860516389211,"met6"
"harvest_65_1day_above",1938,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.237764569620291,"met6"
"harvest_65_1day_above",1939,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0660682953894138,"met6"
"harvest_65_1day_above",1940,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.148750709059338,"met6"
"harvest_65_1day_above",1941,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0941632414857546,"met6"
"harvest_65_1day_above",1942,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.144257956494888,"met6"
"harvest_65_1day_above",1943,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.216669427851836,"met6"
"harvest_65_1day_above",1944,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.184991125017405,"met6"
"harvest_65_1day_above",1945,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.17996887365977,"met6"
"harvest_65_1day_above",1946,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.252477681885163,"met6"
"harvest_65_1day_above",1947,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.264360470076402,"met6"
"harvest_65_1day_above",1948,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.227789629250765,"met6"
"harvest_65_1day_above",1949,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0723937588433425,"met6"
"harvest_65_1day_above",1950,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.14492156667014,"met6"
"harvest_65_1day_above",1951,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0700335136304299,"met6"
"harvest_65_1day_above",1952,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.132152778406938,"met6"
"harvest_65_1day_above",1953,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.208582599957784,"met6"
"harvest_65_1day_above",1954,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.168674791852633,"met6"
"harvest_65_1day_above",1955,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.162396259605885,"met6"
"harvest_65_1day_above",1956,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.22944517681996,"met6"
"harvest_65_1day_above",1957,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.242395617067814,"met6"
"harvest_65_1day_above",1958,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.202520944178104,"met6"
"harvest_65_1day_above",1959,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0540515897640338,"met6"
"harvest_65_1day_above",1960,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.128930014868577,"met6"
"harvest_65_1day_above",1961,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0554779109855493,"met6"
"harvest_65_1day_above",1962,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.11450594291091,"met6"
"harvest_65_1day_above",1963,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.195475559681654,"met6"
"harvest_65_1day_above",1964,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.152918329151968,"met6"
"harvest_65_1day_above",1965,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.147587849448125,"met6"
"harvest_65_1day_above",1966,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.215458601713181,"met6"
"harvest_65_1day_above",1967,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.227837273230155,"met6"
"harvest_65_1day_above",1968,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.190596638868252,"met6"
"harvest_65_1day_above",1969,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0469008409418166,"met6"
"harvest_65_1day_above",1970,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.118787003060182,"met6"
"harvest_65_1day_above",1971,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0470652220149835,"met6"
"harvest_65_1day_above",1972,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.10367892558376,"met6"
"harvest_65_1day_above",1973,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.187336078534524,"met6"
"harvest_65_1day_above",1974,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.142856113302211,"met6"
"harvest_65_1day_above",1975,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.138904868314664,"met6"
"harvest_65_1day_above",1976,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.203826357920965,"met6"
"harvest_65_1day_above",1977,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.217970109234254,"met6"
"harvest_65_1day_above",1978,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.182537984102964,"met6"
"harvest_65_1day_above",1979,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.126392338424921,"met6"
"harvest_65_1day_above",1980,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0531299362579982,"met6"
"harvest_65_1day_above",1981,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.102506396671136,"met6"
"harvest_65_1day_above",1982,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.19083517541488,"met6"
"harvest_65_1day_above",1983,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.143522798704604,"met6"
"harvest_65_1day_above",1984,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.13780023654302,"met6"
"harvest_65_1day_above",1985,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.209119102607171,"met6"
"harvest_65_1day_above",1986,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.222153823822737,"met6"
"harvest_65_1day_above",1987,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.172209496299426,"met6"
"harvest_65_1day_above",1988,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.025526427042981,"met6"
"harvest_65_1day_above",1989,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0380876619989673,"met6"
"harvest_65_1day_above",1990,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0571158255139987,"met6"
"harvest_65_1day_above",1991,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0518819508142769,"met6"
"harvest_65_1day_above",1992,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.105487518012524,"met6"
"harvest_65_1day_above",1993,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.182285978148381,"met6"
"harvest_65_1day_above",1994,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.152444134155909,"met6"
"harvest_65_1day_above",1995,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.146719338993231,"met6"
"harvest_65_1day_above",1996,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0919852300236622,"met6"
"harvest_65_1day_above",1997,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.13799622717003,"met6"
"harvest_65_1day_above",1998,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.250167368135105,"met6"
"harvest_65_1day_above",1999,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.189429384966691,"met6"
"harvest_65_1day_above",2000,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.217380336175362,"met6"
"harvest_65_1day_above",2001,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.243320773045222,"met6"
"harvest_65_1day_above",2002,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.139000402142604,"met6"
"harvest_65_1day_above",2003,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0503495698794723,"met6"
"harvest_65_1day_above",2004,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.120208917185664,"met6"
"harvest_65_1day_above",2005,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.242759643743436,"met6"
"harvest_65_1day_above",2006,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.277597988024354,"met6"
"harvest_65_1day_above",2007,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.264629708292584,"met6"
"harvest_65_1day_above",2008,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.283012725412846,"met6"
"harvest_65_1day_above",2009,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.243748097059627,"met6"
"harvest_65_1day_above",2010,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.291595832134287,"met6"
"harvest_65_1day_above",2011,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.283774112040798,"met6"
"harvest_65_1day_above",2012,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.291842515890797,"met6"
"harvest_65_1day_above",2013,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.293962717056274,"met6"
"harvest_65_1day_above",2014,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.301519319415093,"met6"
"harvest_65_1day_above",2015,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.30636619279782,"met6"
"harvest_65_1day_above",2016,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.313668953254819,"met6"
"harvest_65_1day_above",2017,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.315125217661262,"met6"
"harvest_65_1day_above",2018,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.319265952333808,"met6"
"harvest_65_1day_above",2019,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.168397213642796,"met6"
"harvest_65_1day_above",2020,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.191694389407833,"met6"
"harvest_65_1day_above",2021,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.200974926352501,"met6"
"harvest_65_1day_above",2022,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.208962878212333,"met6"
"harvest_65_1day_above",2023,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.216331097607811,"met6"
"harvest_65_1day_above",2024,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.226745009422302,"met6"
"harvest_65_1day_above",2025,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.23029860543708,"met6"
"harvest_65_1day_above",2026,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.237188284595807,"met6"
"harvest_65_1day_above",2027,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.243292844543854,"met6"
"harvest_65_1day_above",2028,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.255280074353019,"met6"
"harvest_65_1day_above",2029,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.258405253912012,"met6"
"harvest_65_1day_above",2030,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.263932600617409,"met6"
"harvest_65_1day_above",2031,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.185377464940151,"met6"
"harvest_65_1day_above",2032,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.225747173031171,"met6"
"harvest_65_1day_above",2033,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.188245788216591,"met6"
"harvest_65_1day_above",2034,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.250628573199113,"met6"
"harvest_65_1day_above",2035,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.185926763728882,"met6"
"harvest_65_1day_above",2036,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.16737732787927,"met6"
"harvest_65_1day_above",2037,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.217521406710148,"met6"
"harvest_65_1day_above",2038,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.2214648326238,"met6"
"harvest_65_1day_above",2039,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.17785706371069,"met6"
"harvest_65_1day_above",2040,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.00208482425659897,"met6"
"harvest_65_1day_above",2041,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0861619313557943,"met6"
"harvest_65_1day_above",2042,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0100993746891618,"met6"
"harvest_65_1day_above",2043,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0561108787854512,"met6"
"harvest_65_1day_above",2044,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.150126334279776,"met6"
"harvest_65_1day_above",2045,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0964874496373037,"met6"
"harvest_65_1day_above",2046,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.092868659645319,"met6"
"harvest_65_1day_above",2047,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.15225175768137,"met6"
"harvest_65_1day_above",2048,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.163768923530976,"met6"
"harvest_65_1day_above",1901,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.00581051404959454,"met6"
"harvest_65_1day_above",1902,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0127045046565322,"met6"
"harvest_65_1day_above",1903,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0245553750032625,"met6"
"harvest_65_1day_above",1904,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0423212292295998,"met6"
"harvest_65_1day_above",1905,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0652283672730085,"met6"
"harvest_65_1day_above",1906,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.0989567281482884,"met6"
"harvest_65_1day_above",1907,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.139203315869062,"met6"
"harvest_65_1day_above",1908,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.203720156165727,"met6"
"harvest_65_1day_above",1909,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.252924824113109,"met6"
"harvest_65_1day_above",1910,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.264959980550252,"met6"
"harvest_65_1day_above",1911,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.326144946841332,"met6"
"harvest_65_1day_above",1912,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.385763275087151,"met6"
"harvest_65_1day_above",1913,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.447949609963124,"met6"
"harvest_65_1day_above",1914,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.505106873473978,"met6"
"harvest_65_1day_above",1915,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.532777801784041,"met6"
"harvest_65_1day_above",1916,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.613182612423228,"met6"
"harvest_65_1day_above",1917,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.672392712516408,"met6"
"harvest_65_1day_above",1918,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.772707801054587,"met6"
"harvest_65_1day_above",1919,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.658853902976183,"met6"
"harvest_65_1day_above",1920,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.454329317359048,"met6"
"harvest_65_1day_above",1921,"GPP_patch","Annual  Gross primary productivity","kgC/m2",0.275852197290733,"met6"
