"scn","year","variable","description","unit","treatment","met","baseline","value","severity"
"harvest_65",16,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89815061166882,2004,1.88562626640002,0.00662004732960843,"65 %"
"harvest_85",16,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.91964466745655,2004,1.88562626640002,0.0178800973407259,"85 %"
"harvest_45",17,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.88663667688767,2004,1.87643134345611,0.00542395640783481,"45 %"
"harvest_65",17,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.90295325281719,2004,1.87643134345611,0.0140352716484614,"65 %"
"harvest_85",17,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.91567745059729,2004,1.87643134345611,0.0206995688070486,"85 %"
"harvest_45",18,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89832945354283,2004,1.88400565336148,0.00757408756882613,"45 %"
"harvest_65",18,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.91302957634131,2004,1.88400565336148,0.0152879741778873,"65 %"
"harvest_85",18,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.93319299879173,2004,1.88400565336148,0.0257728625455255,"85 %"
"harvest_45",19,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89794019175073,2004,1.87581573302547,0.0117255660698027,"45 %"
"harvest_65",19,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.91447576197485,2004,1.87581573302547,0.0204002091914982,"65 %"
"harvest_85",19,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.94186213115851,2004,1.87581573302547,0.0346037516989127,"85 %"
"harvest_45",20,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89823997827868,2004,1.87741274014115,0.0110325026909229,"45 %"
"harvest_65",20,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.91725685571631,2004,1.87741274014115,0.0210008165100909,"65 %"
"harvest_85",20,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.94425572951635,2004,1.87741274014115,0.0349846185381479,"85 %"
"harvest_45",21,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89174100446204,2004,1.86494616170724,0.0142653864784017,"45 %"
"harvest_65",21,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.91326146324476,2004,1.86494616170724,0.0255771732320036,"65 %"
"harvest_85",21,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.94398107938468,2004,1.86494616170724,0.0415057882022716,"85 %"
"harvest_45",22,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.90003091469407,2004,1.87287683288256,0.0143944949044506,"45 %"
"harvest_65",22,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.92114552172522,2004,1.87287683288256,0.0254459720005809,"65 %"
"harvest_85",22,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.94995928866168,2004,1.87287683288256,0.0403328327211298,"85 %"
"harvest_45",23,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89666864772638,2004,1.86681270599365,0.0158664625985304,"45 %"
"harvest_65",23,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.92408502101898,2004,1.86681270599365,0.0302179996194731,"65 %"
"harvest_85",23,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.96212014493843,2004,1.86681270599365,0.0497930538541267,"85 %"
"harvest_45",24,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89711476676166,2004,1.86233731918037,0.0185018661562861,"45 %"
"harvest_65",24,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.92537454577784,2004,1.86233731918037,0.0332881959986178,"65 %"
"harvest_85",24,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.96203129986922,2004,1.86233731918037,0.0521479920081062,"85 %"
"harvest_45",25,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.88911533914506,2004,1.85283918244143,0.0193894891003661,"45 %"
"harvest_65",25,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.91216012152533,2004,1.85283918244143,0.0315144008267022,"65 %"
"harvest_85",25,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.95541712145011,2004,1.85283918244143,0.0538843761709029,"85 %"
"harvest_45",26,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89921552315354,2004,1.8608790418754,0.0203919391199293,"45 %"
"harvest_65",26,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.92215814565619,2004,1.8608790418754,0.0323996097399474,"65 %"
"harvest_85",26,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.96333332297703,2004,1.8608790418754,0.0535947244783006,"85 %"
"harvest_45",27,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89106065469484,2004,1.85588186917206,0.0187778803589178,"45 %"
"harvest_65",27,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.9230360755076,2004,1.85588186917206,0.035545242182043,"65 %"
"harvest_85",27,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.9617218306909,2004,1.85588186917206,0.055462588383667,"85 %"
"harvest_45",28,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89510084688663,2004,1.85356328263879,0.0221621692086472,"45 %"
"harvest_65",28,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.92128769122064,2004,1.85356328263879,0.0358857484859664,"65 %"
"harvest_85",28,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.96011462869743,2004,1.85356328263879,0.0558930702974313,"85 %"
"harvest_45",29,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.87947129520277,2004,1.84287590285142,0.0196631692320951,"45 %"
"harvest_65",29,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.91070216707885,2004,1.84287590285142,0.0361434591408831,"65 %"
"harvest_85",29,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.95282970244686,2004,1.84287590285142,0.0579521080623518,"85 %"
"harvest_45",30,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.89425620871286,2004,1.84907442890108,0.0241410542948712,"45 %"
"harvest_65",30,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.91830797120929,2004,1.84907442890108,0.0367583273102874,"65 %"
"harvest_85",30,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.95582307564716,2004,1.84907442890108,0.0561259102065004,"85 %"
"harvest_45",0,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.86768046427927,2004,6.46831097037565,-0.0974556139905795,"45 %"
"harvest_65",0,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.45149241196299,2004,6.46831097037565,-0.171025610602449,"65 %"
"harvest_85",0,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",4.9026387717596,2004,6.46831097037565,-0.277141433835497,"85 %"
"harvest_45",1,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.0996448605099,2004,6.47682920889517,-0.0600005210974315,"45 %"
"harvest_65",1,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.78524588548644,2004,6.47682920889517,-0.112920207277503,"65 %"
"harvest_85",1,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.33973135442671,2004,6.47682920889517,-0.193055727446517,"85 %"
"harvest_45",2,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.17046383440634,2004,6.46102695066098,-0.046014265004148,"45 %"
"harvest_65",2,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.913506319999,2004,6.46102695066098,-0.0885493344012528,"65 %"
"harvest_85",2,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.53979358935052,2004,6.46102695066098,-0.153831034025455,"85 %"
"harvest_45",3,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.1919461773773,2004,6.46287172434786,-0.04282431442327,"45 %"
"harvest_65",3,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.97310564719963,2004,6.46287172434786,-0.0788067573349666,"65 %"
"harvest_85",3,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.66824992248745,2004,6.46287172434786,-0.13119334393914,"85 %"
"harvest_45",4,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.20173105692826,2004,6.46071052255136,-0.0409108439457376,"45 %"
"harvest_65",4,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.00978232852558,2004,6.46071052255136,-0.0723507700814761,"65 %"
"harvest_85",4,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.74055428824275,2004,6.46071052255136,-0.118183528192081,"85 %"
"harvest_45",5,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.20880093791264,2004,6.4548115580266,-0.0388580390734164,"45 %"
"harvest_65",5,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.03937320820383,2004,6.4548115580266,-0.0665255976073222,"65 %"
"harvest_85",5,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.79555098871321,2004,6.4548115580266,-0.107735278401587,"85 %"
"harvest_45",6,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.22015588742476,2004,6.45548757755684,-0.0371355875875242,"45 %"
"harvest_65",6,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.05598899471681,2004,6.45548757755684,-0.0638828574308394,"65 %"
"harvest_85",6,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.83921508330297,2004,6.45548757755684,-0.100334172048339,"85 %"
"harvest_45",7,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.22810928419209,2004,6.45402278181268,-0.0356308224436421,"45 %"
"harvest_65",7,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.07512766038015,2004,6.45402278181268,-0.060500620438286,"65 %"
"harvest_85",7,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.87058336764664,2004,6.45402278181268,-0.0947496133959812,"85 %"
"harvest_45",8,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.23583846003263,2004,6.45317980752351,-0.0342599563015268,"45 %"
"harvest_65",8,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.08710307436416,2004,6.45317980752351,-0.0584007198478463,"65 %"
"harvest_85",8,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.89910602764656,2004,6.45317980752351,-0.0897721840474742,"85 %"
"harvest_45",9,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.23381131451273,2004,6.44508263598717,-0.0333295443040398,"45 %"
"harvest_65",9,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.09813771667578,2004,6.44508263598717,-0.0553340258093908,"65 %"
"harvest_85",9,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.92995880226998,2004,6.44508263598717,-0.0833001923843707,"85 %"
"harvest_45",10,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.24876435869978,2004,6.44556037383538,-0.0310078380821615,"45 %"
"harvest_65",10,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.11491075360312,2004,6.44556037383538,-0.0526614053124038,"65 %"
"harvest_85",10,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.94878280482048,2004,6.44556037383538,-0.0802049516649909,"85 %"
"harvest_45",11,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.25122951384961,2004,6.44122815062628,-0.0299410619360842,"45 %"
"harvest_65",11,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.1293411187626,2004,6.44122815062628,-0.0496319690861357,"65 %"
"harvest_85",11,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.97648007783571,2004,6.44122815062628,-0.0748874496393081,"85 %"
"harvest_45",12,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.25653209853439,2004,6.44168115543124,-0.0291635012892448,"45 %"
"harvest_65",12,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.13842171269455,2004,6.44168115543124,-0.0482218959626353,"65 %"
"harvest_85",12,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",5.99687917927481,2004,6.44168115543124,-0.0715503579064524,"85 %"
"harvest_45",13,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.25877024239141,2004,6.43628806324226,-0.0279682673342597,"45 %"
"harvest_65",13,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.14844886040959,2004,6.43628806324226,-0.0457521540591318,"65 %"
"harvest_85",13,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.0187553280845,2004,6.43628806324226,-0.067071504434125,"85 %"
"harvest_45",14,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.26874990152218,2004,6.43822655775971,-0.0266761659437956,"45 %"
"harvest_65",14,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.16163471891622,2004,6.43822655775971,-0.0439110041758152,"65 %"
"harvest_85",14,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.03253344761782,2004,6.43822655775971,-0.0650860598910192,"85 %"
"harvest_45",15,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.27066733852466,2004,6.4309178206078,-0.0252344858798747,"45 %"
"harvest_65",15,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.16926420802778,2004,6.4309178206078,-0.0415376907874315,"65 %"
"harvest_85",15,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.05402886653838,2004,6.4309178206078,-0.0603932896732496,"85 %"
"harvest_45",16,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.27132735707866,2004,6.42457810912914,-0.0241429327433625,"45 %"
"harvest_65",16,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.17506281270023,2004,6.42457810912914,-0.0396119101170313,"65 %"
"harvest_85",16,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.07146130935157,2004,6.42457810912914,-0.0565316456875257,"85 %"
"harvest_45",17,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.2743421151275,2004,6.42070681706691,-0.0230595704473165,"45 %"
"harvest_65",17,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.18983864965286,2004,6.42070681706691,-0.0366191876932503,"65 %"
"harvest_85",17,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.076279943126,2004,6.42070681706691,-0.0551355504970329,"85 %"
"harvest_45",18,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.28213578070479,2004,6.4236817301312,-0.0222814164089747,"45 %"
"harvest_65",18,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.19878384434105,2004,6.4236817301312,-0.0356383128678962,"65 %"
"harvest_85",18,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.09226601999891,2004,6.4236817301312,-0.0529713303559073,"85 %"
"harvest_45",19,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.28381025655588,2004,6.41502707215515,-0.0206666929464289,"45 %"
"harvest_65",19,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.20153307743046,2004,6.41502707215515,-0.0338466861539785,"65 %"
"harvest_85",19,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.10643799860069,2004,6.41502707215515,-0.0492995939592226,"85 %"
"harvest_45",20,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.28480674663317,2004,6.4184600042971,-0.0210431209857233,"45 %"
"harvest_65",20,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.208779390722,2004,6.4184600042971,-0.0332138930207056,"65 %"
"harvest_85",20,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.11281788825007,2004,6.4184600042971,-0.0487903545008577,"85 %"
"harvest_45",21,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.28482966558394,2004,6.41183418906228,-0.020006635002328,"45 %"
"harvest_65",21,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.2128101629004,2004,6.41183418906228,-0.0315320591461613,"65 %"
"harvest_85",21,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.12480150534076,2004,6.41183418906228,-0.0457990263260782,"85 %"
"harvest_45",22,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.28858114886713,2004,6.41455800381686,-0.0198346225257037,"45 %"
"harvest_65",22,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.21697012224513,2004,6.41455800381686,-0.031287425815429,"65 %"
"harvest_85",22,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.12663672858132,2004,6.41455800381686,-0.0459241535491076,"85 %"
"harvest_45",23,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.28848585212889,2004,6.40915107776511,-0.0190065062939369,"45 %"
"harvest_65",23,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.22503600712403,2004,6.40915107776511,-0.0291475983848784,"65 %"
"harvest_85",23,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.14887458647154,2004,6.40915107776511,-0.0414577539925729,"85 %"
"harvest_45",24,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.29169528417187,2004,6.40347343699986,-0.0176100127408782,"45 %"
"harvest_65",24,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.23180432920297,2004,6.40347343699986,-0.027174657352687,"65 %"
"harvest_85",24,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.15686024516731,2004,6.40347343699986,-0.0392736205310201,"85 %"
"harvest_45",25,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.29185921799843,2004,6.39918608252112,-0.0169141974883143,"45 %"
"harvest_65",25,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.22568958877507,2004,6.39918608252112,-0.0274865941434933,"65 %"
"harvest_85",25,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.16394509901173,2004,6.39918608252112,-0.0374537969684858,"85 %"
"harvest_45",26,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.29983658528256,2004,6.40279393038756,-0.0162107525107145,"45 %"
"harvest_65",26,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.23532273633479,2004,6.40279393038756,-0.0265041068928861,"65 %"
"harvest_85",26,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.17263208150397,2004,6.40279393038756,-0.0366091063389363,"85 %"
"harvest_45",27,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.29399489663062,2004,6.39823398259203,-0.0164260242560885,"45 %"
"harvest_65",27,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.2422192419609,2004,6.39823398259203,-0.0246862451633131,"65 %"
"harvest_85",27,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.18002029768879,2004,6.39823398259203,-0.0347004561872558,"85 %"
"harvest_45",28,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.3015468427494,2004,6.3964904773222,-0.0149543431863613,"45 %"
"harvest_65",28,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.24650928594818,2004,6.3964904773222,-0.0237266835684497,"65 %"
"harvest_85",28,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.18609950357085,2004,6.3964904773222,-0.0334447176231257,"85 %"
"harvest_45",29,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.29290825619345,2004,6.39094074867951,-0.0154581538379328,"45 %"
"harvest_65",29,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.24472381981605,2004,6.39094074867951,-0.023144561178096,"65 %"
"harvest_85",29,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.19242016846608,2004,6.39094074867951,-0.0315554889192336,"85 %"
"harvest_45",30,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.30659042398498,2004,6.39123631115301,-0.0133325399367727,"45 %"
"harvest_65",30,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.25021372086865,2004,6.39123631115301,-0.0223120670965326,"65 %"
"harvest_85",30,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",6.19604485133974,2004,6.39123631115301,-0.0310165643135362,"85 %"
"harvest_45",0,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.68879680553931,2006,8.03277231335727,-0.0437654038207662,"45 %"
"harvest_65",0,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.27344062438031,2006,8.03277231335727,-0.0993002699605728,"65 %"
"harvest_85",0,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",6.54693551945438,2006,8.03277231335727,-0.204532632336862,"85 %"
"harvest_45",1,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.789200682717,2006,8.05327827559294,-0.0333410012407217,"45 %"
"harvest_65",1,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.46969722619733,2006,8.05327827559294,-0.0752247813801304,"65 %"
"harvest_85",1,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",6.75717700304779,2006,8.05327827559294,-0.175474048000209,"85 %"
"harvest_45",2,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.85494608738261,2006,8.02395492532718,-0.0212880249558753,"45 %"
"harvest_65",2,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.57589846576153,2006,8.02395492532718,-0.0574594794588416,"65 %"
"harvest_85",2,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",6.96097789705194,2006,8.02395492532718,-0.142111466235424,"85 %"
"harvest_45",3,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.89405108920509,2006,8.01973994051875,-0.0157965458603756,"45 %"
"harvest_65",3,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.66793716959235,2006,8.01973994051875,-0.044858363679162,"65 %"
"harvest_85",3,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.11025391509413,2006,8.01973994051875,-0.120368039415794,"85 %"
"harvest_45",4,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.91788362386317,2006,8.01596613433049,-0.0123113686666901,"45 %"
"harvest_65",4,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.73313504933498,2006,8.01596613433049,-0.0359209700711753,"65 %"
"harvest_85",4,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.24189254659796,2006,8.01596613433049,-0.101552745872393,"85 %"
"harvest_45",5,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.95521230498943,2006,8.03765130094195,-0.0103095640863487,"45 %"
"harvest_65",5,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.81321219455162,2006,8.03765130094195,-0.0283207419548064,"65 %"
"harvest_85",5,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.38681287556927,2006,8.03765130094195,-0.0844405471259502,"85 %"
"harvest_45",6,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.93357899825828,2006,8.00748588764279,-0.00927258241032729,"45 %"
"harvest_65",6,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.80930055448433,2006,8.00748588764279,-0.0250614379506139,"65 %"
"harvest_85",6,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.45811257558053,2006,8.00748588764279,-0.0710744638573039,"85 %"
"harvest_45",7,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.93665404584027,2006,8.00294998858168,-0.00831844064442466,"45 %"
"harvest_65",7,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.83237564687562,2006,8.00294998858168,-0.0215443551192615,"65 %"
"harvest_85",7,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.55337095757382,2006,8.00294998858168,-0.0578162742182248,"85 %"
"harvest_45",8,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.9315166774789,2006,8.00001817776004,-0.00859953834395902,"45 %"
"harvest_65",8,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.85454956928846,2006,8.00001817776004,-0.0183508870180135,"65 %"
"harvest_85",8,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.64008778912702,2006,8.00001817776004,-0.0460347200614162,"85 %"
"harvest_45",9,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.95308591338973,2006,8.02067351911568,-0.00846237973604473,"45 %"
"harvest_65",9,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.90402647566611,2006,8.02067351911568,-0.0146500881978467,"65 %"
"harvest_85",9,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.75378046022734,2006,8.02067351911568,-0.0338418725433911,"85 %"
"harvest_45",10,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.92039000279853,2006,7.99180337881158,-0.00897599140126795,"45 %"
"harvest_65",10,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.883111308317,2006,7.99180337881158,-0.0136937767694372,"65 %"
"harvest_85",10,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.79465918374594,2006,7.99180337881158,-0.0249776596576595,"85 %"
"harvest_45",11,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.91591297101405,2006,7.98694731713878,-0.00893359021822002,"45 %"
"harvest_65",11,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.89582667279161,2006,7.98694731713878,-0.0114742732145,"65 %"
"harvest_85",11,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.86062952114288,2006,7.98694731713878,-0.0159419288548209,"85 %"
"harvest_45",12,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.91209226628113,2006,7.98462941098808,-0.00912611412877396,"45 %"
"harvest_65",12,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.90447546834736,2006,7.98462941098808,-0.0100892558988938,"65 %"
"harvest_85",12,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.90315161913435,2006,7.98462941098808,-0.0102567508946674,"85 %"
"harvest_45",13,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.93752296455625,2006,8.00624608356481,-0.0086207401034888,"45 %"
"harvest_65",13,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.93827059867344,2006,8.00624608356481,-0.00852655468658167,"65 %"
"harvest_85",13,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.97978994178333,2006,8.00624608356481,-0.00330990946009151,"85 %"
"harvest_45",14,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.90519856347722,2006,7.97706895075082,-0.00905045552069856,"45 %"
"harvest_65",14,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.89794956073592,2006,7.97706895075082,-0.00996786807581068,"65 %"
"harvest_85",14,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.96268438473197,2006,7.97706895075082,-0.00180486731770114,"85 %"
"harvest_45",15,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.90147450551073,2006,7.97245951110255,-0.00894365299550556,"45 %"
"harvest_65",15,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.89525832994383,2006,7.97245951110255,-0.00973067344492491,"65 %"
"harvest_85",15,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.97970047180665,2006,7.97245951110255,0.000907834576529928,"85 %"
"harvest_45",16,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.89868168604703,2006,7.97010834402052,-0.0090022163258736,"45 %"
"harvest_65",16,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.88904215700528,2006,7.97010834402052,-0.0102233588205663,"65 %"
"harvest_85",16,"NPP","Annual  Net primary productivity","MgC ha-1 year-1",7.99042568189026,2006,7.97010834402052,0.00254594850162989,"85 %"
